track_id,frame,x,y,intensity,sigma,movement_type,confidence,track_length,uncertainty
6,3,94.20042580518852,6.825439570863193,0.76491945026738,2.4484650716861234,Subdiffusive,0.0,70,3.7723534432987975
6,4,94.36434864295335,6.75840607015418,0.38087049741154905,2.1704483669434493,Subdiffusive,0.0,70,3.7723534432987975
6,5,94.29192437100575,6.944536108030361,0.5030791500991779,2.504425311267326,Subdiffusive,0.0,70,3.7723534432987975
6,6,94.35230215258136,6.84765220892448,0.5430780768347926,2.43484302724947,Subdiffusive,0.0,70,3.7723534432987975
6,7,94.206296754513,6.820499368136728,0.4503579824674922,2.3695392387740757,Subdiffusive,0.0,70,3.7723534432987975
6,8,94.13498671711866,6.6762329355477315,0.586096404757663,2.3423217982705196,Subdiffusive,0.0,70,3.7723534432987975
6,9,94.03550509352637,6.874491994117148,0.8955717074341176,2.452431839863053,Subdiffusive,0.0,70,3.7723534432987975
6,10,94.29744235281437,7.026700751578135,0.8968782061125807,2.5916710532682306,Subdiffusive,0.0,70,3.7723534432987975
6,11,94.32206699824654,6.83669338017987,0.5640241873029348,2.551475209281649,Subdiffusive,0.0,70,3.7723534432987975
6,12,94.18167930999047,6.939348558491339,0.6439197485452242,2.462145113714018,Subdiffusive,0.0,70,3.7723534432987975
6,13,94.22123182260518,6.840939639144718,0.6920823912709565,2.362610097887897,Subdiffusive,0.0,70,3.7723534432987975
6,14,94.41572517561836,7.024407103546425,0.7155328579199904,2.418843782124169,Subdiffusive,0.0,70,3.7723534432987975
6,15,94.42195139442987,6.954131992607913,0.786227367046242,2.3520590160075434,Subdiffusive,0.0,70,3.7723534432987975
6,16,94.49406838614198,6.82842465675664,0.6653804373845726,2.222541053701735,Subdiffusive,0.0,70,3.7723534432987975
6,17,93.54899826206145,8.10822496858033,1.0015030530561133,2.457584442745409,Subdiffusive,0.0,70,3.7723534432987975
6,18,93.57308292340046,7.909373300450573,0.8052395743125161,2.4206742683859903,Subdiffusive,0.0,70,3.7723534432987975
6,19,93.58107508583595,7.939587387069231,0.5389242437352841,2.416313074777279,Subdiffusive,0.0,70,3.7723534432987975
6,20,94.53941684739408,7.031165750058182,0.8095161189326819,2.4986104307455093,Subdiffusive,0.0,70,3.7723534432987975
6,21,94.51161736485992,6.8513568258022985,0.6065964238543777,2.338663478372865,Subdiffusive,0.0,70,3.7723534432987975
6,22,93.63585427346966,8.107584108008517,0.778393193215261,2.581534595983376,Subdiffusive,0.0,70,3.7723534432987975
6,23,94.40546851119569,6.923192123288086,0.750953028620558,2.4362441932843826,Subdiffusive,0.0,70,3.7723534432987975
6,24,94.51217606812678,6.7663275810363075,0.33932505720808237,2.3323720064665983,Subdiffusive,0.0,70,3.7723534432987975
6,25,94.0,5.0,0.1769628678164934,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,26,94.0,5.0,0.16046400681481693,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,27,94.0,5.0,0.14776986600266956,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,28,94.0,6.0,0.15044432461253882,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,29,94.0,6.0,0.17612751955321893,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,30,94.0,4.0,0.17184399111528106,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,31,94.0,6.0,0.18494035667773426,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,32,94.0,6.0,0.16133008299093454,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,33,93.82093565828251,5.851968795843601,0.11896768782773062,2.810230433165118,Subdiffusive,0.0,70,3.7723534432987975
6,34,94.0,5.0,0.20746504105058303,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,35,93.35802521784755,6.580172406689936,0.09603871207268166,2.595625045320512,Subdiffusive,0.0,70,3.7723534432987975
6,36,94.0,4.0,0.21311657488101318,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,38,94.51870412453735,5.915996716033304,0.13041474016168872,2.9919306366403635,Subdiffusive,0.0,70,3.7723534432987975
6,39,94.0,6.0,0.21491301236229,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,40,93.97451410356936,5.749556288451572,0.10193748110056591,2.6041595551498276,Subdiffusive,0.0,70,3.7723534432987975
6,41,94.0,4.0,0.20985274727060596,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,42,94.0,6.0,0.19025268591493347,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,43,94.45316097533012,5.010687561464035,0.05613236823141831,2.2151700276668556,Subdiffusive,0.0,70,3.7723534432987975
6,44,94.0,5.0,0.19579634455806888,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,45,94.34285496792957,2.0008812814356514,0.041881035504367156,2.060659502407162,Subdiffusive,0.0,70,3.7723534432987975
6,46,94.0,4.0,0.18102577535610165,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,47,94.0,6.0,0.19018478368731917,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,48,94.0,6.0,0.1459541740456121,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,49,93.0,2.0,0.15358525291823752,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,50,94.0,2.0,0.13557108830309345,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,51,94.17233264240127,4.584514795982731,0.04415680311026331,2.604870706545918,Subdiffusive,0.0,70,3.7723534432987975
6,52,93.57111461181289,7.026350479671395,0.044656450957466266,1.9222829901622567,Subdiffusive,0.0,70,3.7723534432987975
6,53,91.76749658381293,5.866978010438475,0.029950367920686026,1.483544327767224,Subdiffusive,0.0,70,3.7723534432987975
6,54,92.0,6.0,0.16860261014223532,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,55,85.94235643319796,13.206222091807534,0.6441282392146628,1.9741889000543416,Subdiffusive,0.0,70,3.7723534432987975
6,56,80.46129926104035,21.38250112291723,0.050930580257602255,1.9654933011294817,Subdiffusive,0.0,70,3.7723534432987975
6,58,76.43240904755959,33.56499401770724,0.05097924623002777,1.7501446889683883,Subdiffusive,0.0,70,3.7723534432987975
6,59,76.67151430317847,40.60170102898268,0.04530757088523432,2.6140841984753953,Subdiffusive,0.0,70,3.7723534432987975
6,60,77.0,42.0,0.10671761809176665,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,61,77.86906042551367,48.93584754861455,0.20413971856283628,1.9930440104070173,Subdiffusive,0.0,70,3.7723534432987975
6,62,83.813376534149,54.354192030076945,0.19050566772004393,2.2105722030005417,Subdiffusive,0.0,70,3.7723534432987975
6,63,85.0,54.0,0.24917493479777097,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,64,84.40391197656395,54.1422291449749,0.10982375353895354,2.3648975900052225,Subdiffusive,0.0,70,3.7723534432987975
6,65,84.51312669990472,53.775597133038325,0.17823998463044088,2.5005301513969878,Subdiffusive,0.0,70,3.7723534432987975
6,66,84.50695281915569,53.94454564627745,0.17812995094495038,2.8707553435472963,Subdiffusive,0.0,70,3.7723534432987975
6,67,84.54242958260225,54.09618422823326,0.20661497274488128,2.44199923901895,Subdiffusive,0.0,70,3.7723534432987975
6,68,85.0,54.0,0.2499451771171102,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,69,85.0,53.0,0.21769240541667242,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,70,85.0,53.0,0.21123388182836078,1.5,Subdiffusive,0.0,70,3.7723534432987975
6,74,83.0,59.0,0.10022648862723527,1.5,Subdiffusive,0.0,70,3.7723534432987975
7,0,25.0,11.0,0.12984592449344112,1.5,Confined,0.0,8,1.4889007881473935
7,1,26.39197816667427,14.10005175012132,0.09109343651527843,2.0796829967153565,Confined,0.0,8,1.4889007881473935
7,2,27.40666394491454,15.7568671825995,0.06719396040495466,2.243215273949343,Confined,0.0,8,1.4889007881473935
7,4,27.889243929341283,18.451506075459008,0.09602280813849927,2.4894577757705165,Confined,0.0,8,1.4889007881473935
7,5,29.143027197051488,17.746848249091457,0.07736854487420707,2.06400816325555,Confined,0.0,8,1.4889007881473935
7,6,29.54744645513364,19.907105665460676,0.15344960634229285,2.509065178761393,Confined,0.0,8,1.4889007881473935
7,7,30.163301728389797,23.045040346150614,0.06471679815204333,2.4147190484857606,Confined,0.0,8,1.4889007881473935
7,8,30.786486435028394,24.921940706517223,0.09264022084410492,1.969411456783547,Confined,0.0,8,1.4889007881473935
8,0,54.9766099060798,12.125710168009704,0.06020021690286998,2.0192710437670565,Confined,0.0711426767947948,4,0.9823397241054543
8,1,56.13426577665631,10.611935849850891,0.056827834606838025,1.5212067142472454,Confined,0.0711426767947948,4,0.9823397241054543
8,2,55.472185828060546,10.731635155507695,0.09202960366134359,2.310925652406052,Confined,0.0711426767947948,4,0.9823397241054543
8,3,53.0,14.0,0.11376854519764563,1.5,Confined,0.0711426767947948,4,0.9823397241054543
9,0,12.440236432114862,12.777267831279863,0.07553170552822719,2.1894499323343743,Brownian,0.0,9,1.7691674768227417
9,1,12.832041664473406,11.57451467355741,0.1650505450737823,2.671047847907123,Brownian,0.0,9,1.7691674768227417
9,2,13.071312071372704,12.111977671879634,0.11742941161495339,2.2001864026965183,Brownian,0.0,9,1.7691674768227417
9,3,13.410537977293533,12.59225914182282,0.07031113112061092,1.7877760895036983,Brownian,0.0,9,1.7691674768227417
9,4,13.284917695113403,12.256194378065668,0.0624149172451594,2.0042118549715395,Brownian,0.0,9,1.7691674768227417
9,5,13.549240955684208,11.860012907870141,0.1199936355045426,2.666756361846249,Brownian,0.0,9,1.7691674768227417
9,6,13.675832744895965,12.079205076993949,0.13371299537635492,2.3432993473776924,Brownian,0.0,9,1.7691674768227417
9,7,13.0292063086924,12.334182594356179,0.08619361711238452,1.86277834676511,Brownian,0.0,9,1.7691674768227417
9,8,4.039588328755564,12.464480455690271,0.2239408418688066,2.485918816062739,Brownian,0.0,9,1.7691674768227417
10,0,88.2719083318439,12.56447560667175,0.8407888592564536,2.3323142368573064,Brownian,0.0,32,2.9547591422134443
10,1,84.55593033908447,12.10979180163923,0.7704685880086231,2.0567311049107113,Brownian,0.0,32,2.9547591422134443
10,2,82.61326227918957,10.925957371152275,0.8956928147287205,2.2277243778605427,Brownian,0.0,32,2.9547591422134443
10,3,80.69430705351873,10.298557503125362,0.8921870589352638,2.172113061593648,Brownian,0.0,32,2.9547591422134443
10,4,83.32186191927835,9.832438149083329,0.6896727148212428,2.25821837534184,Brownian,0.0,32,2.9547591422134443
10,5,85.46328329611472,8.75486025812188,0.5875189103144974,2.062237283510155,Brownian,0.0,32,2.9547591422134443
10,6,85.44248513940826,9.061332739961568,0.7148946572671023,2.0232090083968606,Brownian,0.0,32,2.9547591422134443
10,7,85.22838013447863,8.846130315905786,0.6596055033608512,2.027338644194478,Brownian,0.0,32,2.9547591422134443
10,8,84.60596446078983,9.975909674494225,0.9236162284537771,2.407242572605867,Brownian,0.0,32,2.9547591422134443
10,9,83.93411393803434,10.724430597588583,0.8436143856171511,2.092609984925931,Brownian,0.0,32,2.9547591422134443
10,10,81.58233718105403,10.341203864274549,0.9035328796117782,2.0795273499067033,Brownian,0.0,32,2.9547591422134443
10,11,81.7016547868319,10.144507595927179,0.9123859640342704,2.093738578880089,Brownian,0.0,32,2.9547591422134443
10,12,81.68753618049223,10.459094456711636,0.9473015086191325,2.1587835105006583,Brownian,0.0,32,2.9547591422134443
10,13,82.64934424763842,9.868762463173438,0.8664961769920186,2.0331721030067267,Brownian,0.0,32,2.9547591422134443
10,14,83.27160904747133,9.35828892888539,0.917278565467996,2.1162310609099233,Brownian,0.0,32,2.9547591422134443
10,15,82.71689078822698,10.086395094869538,0.7000659976801684,2.0809082619513433,Brownian,0.0,32,2.9547591422134443
10,16,81.67348584361496,11.127581116523828,0.8272476798156881,2.0997641098320647,Brownian,0.0,32,2.9547591422134443
10,17,80.6407595855952,11.205377209203476,0.6984286563414212,2.075911845198051,Brownian,0.0,32,2.9547591422134443
10,18,81.320108001395,11.346124433476563,0.7030475340177784,2.1159814033037465,Brownian,0.0,32,2.9547591422134443
10,20,82.45320678202515,8.462056978363487,0.6180551009361809,2.1828767854249937,Brownian,0.0,32,2.9547591422134443
10,22,80.97088630936705,9.151954961663433,0.6180832167607854,2.0687805815830025,Brownian,0.0,32,2.9547591422134443
10,23,81.0859036241044,9.065636469443858,0.6430444639329986,1.980406572178902,Brownian,0.0,32,2.9547591422134443
10,24,83.25779120188983,9.515573365908262,0.7848743176185174,2.170580267175756,Brownian,0.0,32,2.9547591422134443
10,25,82.30760830320826,9.847501810392952,0.6002477642879168,2.0476057424848277,Brownian,0.0,32,2.9547591422134443
10,26,82.07021678421332,10.091776606239534,0.5994377477229819,2.137406888002372,Brownian,0.0,32,2.9547591422134443
10,27,84.03196775867958,9.300167282968276,0.5904450781115856,2.0355148927320497,Brownian,0.0,32,2.9547591422134443
10,28,85.3357066138168,7.87147351977446,0.7047637561245143,2.0617605857218804,Brownian,0.0,32,2.9547591422134443
10,29,84.44130039494215,6.912869492132223,0.6997847142066845,2.0091414023408163,Brownian,0.0,32,2.9547591422134443
10,30,84.53168753156551,8.910151130120703,0.7424544762136689,2.070486285851382,Brownian,0.0,32,2.9547591422134443
10,31,85.75651094689528,8.089082889889639,0.6435141034369836,2.0228307804165073,Brownian,0.0,32,2.9547591422134443
10,32,86.32344232912332,7.505694914811345,0.5776263480791969,2.1028740587957704,Brownian,0.0,32,2.9547591422134443
10,33,87.0,0.0,0.11552765594323659,1.5,Brownian,0.0,32,2.9547591422134443
11,0,44.94522006759524,19.178448676676854,0.09131512916589751,2.1960121839387,Confined,0.5674019828875327,3,0.3201918646766224
11,1,43.55979360948135,20.991155199816507,0.09367696353908549,2.8140717017885706,Confined,0.5674019828875327,3,0.3201918646766224
11,2,43.27720552729576,21.732583724075763,0.0826682003237592,2.701341120158502,Confined,0.5674019828875327,3,0.3201918646766224
12,0,59.38637959575426,18.55335043229969,0.42845197221965436,2.1676348963569207,Subdiffusive,0.0,26,6.969332033193847
12,1,59.275318338380984,18.558156948555194,0.40195447600721423,2.270200266375475,Subdiffusive,0.0,26,6.969332033193847
12,2,59.27997315380084,18.50796558110752,0.3287230427737816,2.3076973393379276,Subdiffusive,0.0,26,6.969332033193847
12,3,59.43678785695474,18.63796826834482,0.37064957060937853,2.225770214362073,Subdiffusive,0.0,26,6.969332033193847
12,4,59.241248987529595,18.598981935787343,0.3187170962048134,2.2986378444006843,Subdiffusive,0.0,26,6.969332033193847
12,5,59.34077130241109,18.677911048801235,0.2950807598375895,2.1373848533658393,Subdiffusive,0.0,26,6.969332033193847
12,6,59.350144853031246,18.69044569314168,0.2883026232123106,2.1546258347631664,Subdiffusive,0.0,26,6.969332033193847
12,7,59.407367894754756,18.614789975955002,0.3392788625968789,2.2537311240314803,Subdiffusive,0.0,26,6.969332033193847
12,8,59.39654378350225,18.63545357852563,0.37289156989139777,2.2235751125107557,Subdiffusive,0.0,26,6.969332033193847
12,9,58.595259693641474,19.658425965205964,0.345408549616685,2.0783323021164803,Subdiffusive,0.0,26,6.969332033193847
12,10,59.437344497704196,18.484464334858245,0.37931644664046765,2.2017031997993373,Subdiffusive,0.0,26,6.969332033193847
12,11,58.587817108699525,19.611392447473225,0.31073950886946444,2.0694768308982487,Subdiffusive,0.0,26,6.969332033193847
12,12,58.51561183212084,19.648669457290158,0.36945749533771927,2.1003271799404337,Subdiffusive,0.0,26,6.969332033193847
12,13,58.635145667622,19.6960345439219,0.4126806864435754,2.0789213271936626,Subdiffusive,0.0,26,6.969332033193847
12,14,58.64720245412322,19.629679415361746,0.36406316023914853,2.103565214609559,Subdiffusive,0.0,26,6.969332033193847
12,15,58.654331746164196,19.627500871082265,0.4480425752552351,2.183583570338632,Subdiffusive,0.0,26,6.969332033193847
12,16,58.71138308237937,19.712445615931014,0.4635970120864047,2.164729420759584,Subdiffusive,0.0,26,6.969332033193847
12,17,58.58075854321466,19.586840223746833,0.363324378312219,2.0858523910263846,Subdiffusive,0.0,26,6.969332033193847
12,18,58.47602250069149,19.090270981523247,0.10419695682441979,2.542595446146371,Subdiffusive,0.0,26,6.969332033193847
12,22,62.654140142123154,26.164721308288915,0.14825256693676936,2.2143851846498976,Subdiffusive,0.0,26,6.969332033193847
12,23,65.0,34.0,0.20996914834419414,1.5,Subdiffusive,0.0,26,6.969332033193847
